"TaxAssessedValue","SqFtTotLiving","ZipCode"
240000,2580,"98198"
195000,1600,"98198"
264000,2640,"98198"
666000,3000,"98029"
1195000,6100,"98075"
282000,1060,"98125"
389000,1980,"98125"
400000,2100,"98125"
284000,1370,"98125"
249000,1255,NA
258000,1309,NA
376000,1810,"98125"
293000,1800,"98031"
302000,2090,"98031"
704000,3300,NA
261000,2500,"98022"
231000,1450,"98022"
229000,1450,"98022"
235000,1550,"98022"
240000,1660,"98022"
231000,1450,"98022"
245000,1520,"98022"
229000,1450,"98022"
227000,1390,"98022"
220000,1470,"98118"
407000,2430,"98011"
337000,2270,"98011"
591000,1040,"98112"
539000,1660,"98112"
1187000,2720,"98112"
945000,2710,"98112"
574000,1290,"98112"
693000,2290,"98112"
499000,1270,"98112"
988000,4580,"98005"
865000,3310,"98005"
1414000,4190,"98005"
177000,1290,"98198"
200000,1600,"98198"
220000,2590,"98198"
620000,2820,"98075"
557000,2170,"98075"
589000,2400,"98075"
723000,3780,NA
878000,4220,NA
441000,1560,"98075"
837000,2900,"98075"
897000,4300,"98075"
626000,2640,"98075"
499000,2140,"98075"
658000,2780,"98075"
479000,1540,NA
739000,3210,"98115"
697000,1960,"98103"
229000,1590,"98032"
222000,2170,"98032"
232000,1970,"98032"
180000,1300,"98032"
298000,1260,"98133"
664000,1650,"98112"
515000,1150,"98112"
673000,1880,"98112"
632000,1840,"98112"
510000,1490,"98112"
624000,1710,"98112"
599000,1780,"98112"
857000,1990,"98112"
514000,1250,"98112"
539000,1080,"98112"
510000,1570,"98112"
655000,1940,"98112"
844000,3410,"98112"
835000,2580,"98005"
586000,2680,"98075"
538000,2130,"98075"
230000,1799,"98198"
162000,1654,"98198"
257000,2120,"98198"
275000,2700,"98198"
283000,2740,"98198"
220000,1450,"98198"
610000,2680,"98075"
571000,2470,"98075"
861000,3950,NA
779000,4250,NA
453000,1800,"98075"
685000,2250,"98075"
416000,1650,"98075"
440000,1860,"98075"
459000,1680,"98075"
461000,1940,"98075"
417000,1600,"98075"
686000,3070,"98075"
676000,2900,"98075"
658000,3780,"98075"
491000,1900,"98075"
637000,3180,"98075"
586000,2820,"98075"
387000,1440,"98075"
399000,1470,"98075"
579000,3140,"98075"
587000,2200,"98029"
238000,1940,"98042"
227000,1540,"98042"
237000,1340,"98042"
308000,2250,"98042"
245000,1810,"98042"
256000,1970,"98042"
301000,2500,"98042"
768000,3560,NA
800000,3230,NA
231000,1300,"98042"
280000,2260,"98042"
212000,1980,"98047"
829000,1410,"98075"
1221000,2840,NA
489000,1760,"98075"
728000,3070,"98075"
292000,1000,"98125"
270000,1050,"98125"
233000,720,"98125"
388000,1600,"98125"
402000,930,"98125"
689000,3480,NA
308000,1720,"98155"
390000,2750,"98133"
358000,1260,"98133"
329000,1440,"98133"
340000,1330,"98034"
240000,1660,"98022"
251000,1730,"98022"
229000,1460,"98022"
226000,1450,"98022"
227000,1430,"98022"
228000,1430,"98022"
230000,1460,"98022"
249000,1820,"98022"
248000,1840,"98022"
209000,1180,"98022"
200000,1010,"98118"
218000,1100,"98118"
350000,1810,"98011"
386000,1750,"98011"
375000,1950,"98011"
425000,2020,"98011"
356000,1950,"98011"
356000,1690,"98011"
345000,1660,"98011"
349000,1460,"98011"
261000,1850,"98058"
429000,3280,"98042"
435000,3420,"98042"
411000,2790,"98042"
420000,3000,"98042"
248000,1080,"98038"
459000,2360,"98038"
387000,1750,"98038"
298000,1300,"98038"
367000,1550,"98038"
469000,1440,"98052"
478000,2480,"98052"
501000,2250,"98052"
379000,930,"98103"
612000,1890,"98103"
537000,1540,"98103"
459000,1320,"98103"
429000,760,"98115"
508000,1300,"98115"
611000,2360,"98115"
303000,1000,"98115"
543000,1900,"98115"
508000,1910,"98115"
633000,2540,"98115"
276000,870,"98033"
575000,2600,"98053"
583000,2490,"98053"
828000,4260,"98053"
669000,3810,"98053"
531000,1800,"98053"
576823,2920,"98014"
576823,1060,"98014"
214000,1320,"98056"
219000,1600,"98056"
248000,1550,"98056"
248000,1640,"98056"
272000,1690,"98056"
261000,1830,"98056"
357000,1450,"98072"
437000,1160,"98077"
614000,3500,"98077"
783000,3770,"98077"
612000,3020,"98077"
253000,1690,"98056"
257000,1900,"98056"
247000,1230,"98056"
226000,940,"98056"
236000,990,"98056"
251000,1250,"98056"
529000,1520,"98115"
422000,1560,"98115"
504000,2200,"98115"
520000,1620,"98115"
510000,1690,"98115"
593000,1780,"98027"
898000,4660,"98027"
593000,2990,"98027"
394000,2570,"98058"
306000,1800,"98058"
320000,2090,"98058"
309000,1770,"98058"
307000,1770,"98058"
328000,1890,"98058"
332000,1690,"98034"
417000,2390,"98034"
278000,1090,"98034"
309000,1770,"98058"
365000,2600,"98058"
356000,2570,"98058"
304000,1770,"98058"
783000,3840,"98136"
158000,1090,"98092"
197000,1590,"98092"
165000,1520,"98092"
169000,1040,"98092"
197000,1810,"98092"
194000,1170,"98092"
193000,1230,"98092"
162000,1040,"98092"
220000,1770,"98092"
284000,3430,"98092"
150000,910,"98023"
173000,1370,"98023"
839000,3830,"98006"
737000,3300,"98006"
711000,2370,"98006"
635000,2280,"98006"
742000,2930,"98006"
1043000,4040,"98006"
642000,2400,"98006"
779000,3620,"98006"
989000,4200,"98006"
764000,3610,"98006"
898000,3090,"98006"
652000,2320,"98006"
664000,2450,"98006"
667000,2620,"98006"
672000,3050,"98006"
670000,2640,"98006"
687000,2770,"98006"
613000,2490,"98006"
652000,2430,"98006"
634000,2250,"98006"
670000,2590,"98006"
702000,3350,"98006"
589000,1770,"98006"
809000,2790,"98006"
792000,3060,"98006"
753000,2810,"98006"
830000,3520,"98006"
748000,2420,"98006"
751000,2540,"98006"
756000,2660,"98006"
753000,2780,"98006"
805000,3390,"98006"
765000,2690,"98006"
768000,2830,"98006"
762000,2570,"98006"
437000,1890,"98155"
393000,1240,"98116"
579000,2310,"98177"
393000,1990,"98045"
373000,1920,"98045"
454000,2780,"98045"
390000,1910,"98045"
439000,2510,"98045"
583000,2560,"98008"
631000,2330,"98008"
272000,1600,"98106"
235000,1240,"98106"
187000,1020,"98106"
190000,1070,"98106"
319000,1900,"98065"
2188000,5560,"98004"
667000,2470,"98004"
785000,2075,"98004"
726000,2350,"98004"
907000,2720,"98004"
617000,2050,"98004"
968000,3160,"98004"
845000,2100,"98004"
495000,1290,NA
465000,1210,NA
248000,2890,"98055"
915000,2140,"98144"
335000,1150,"98024"
242000,960,"98024"
273000,1010,"98024"
645000,2560,"98072"
350000,2420,"98059"
494000,2230,"98136"
608000,2090,"98136"
441000,1720,"98136"
467000,1860,"98136"
428000,1480,"98136"
480000,2250,"98136"
656000,2480,"98136"
551000,2300,"98136"
704000,2810,"98136"
601000,3180,"98136"
942000,2740,NA
406000,1320,"98136"
379000,1200,"98136"
520000,1480,"98136"
462000,1780,"98136"
237000,1590,"98022"
231000,1490,"98022"
233000,1550,"98022"
227000,1430,"98022"
230000,1510,"98022"
218000,1240,"98022"
247000,1860,"98022"
220000,1470,NA
400000,2320,"98011"
371000,1920,"98011"
568000,2130,"98136"
475000,1690,"98136"
553000,1740,"98136"
393000,1610,"98136"
838000,2760,"98136"
585000,1730,"98136"
445000,1510,"98136"
591000,1910,"98136"
576000,1960,"98136"
546000,2140,"98136"
488000,1700,"98136"
444000,2140,"98136"
426000,1330,"98136"
473000,1630,"98136"
351000,1280,"98136"
640000,3320,NA
363000,1460,NA
415000,1670,"98136"
582000,1880,"98136"
456000,2450,"98136"
480000,1510,"98126"
396000,1200,"98126"
280000,830,"98136"
346000,1480,"98136"
570000,2380,"98126"
333000,1170,"98126"
401000,1540,"98126"
355000,1200,"98126"
392000,1760,"98126"
264000,820,"98126"
224000,1170,NA
396000,1820,"98126"
369000,1110,"98126"
320000,750,"98126"
290000,1400,"98126"
347000,1100,"98126"
356000,1520,"98136"
281000,1080,"98136"
447000,2180,"98136"
613000,1880,"98136"
287000,770,"98136"
399000,1050,"98136"
674000,2570,"98136"
630000,2310,"98126"
319000,970,"98136"
414000,1934,"98136"
470000,2040,"98136"
412000,1690,"98126"
311000,860,"98126"
653000,2130,"98136"
492000,2760,"98126"
240000,920,"98126"
216000,1070,NA
377000,1770,"98126"
228000,800,"98126"
330000,1940,"98126"
257000,1290,"98126"
348000,1580,"98126"
366000,1300,"98126"
288000,900,"98126"
219000,780,"98126"
470000,2070,"98126"
284000,1630,"98070"
477000,1530,"98070"
3853000,5180,NA
269000,1440,"98198"
269000,750,"98198"
507000,2040,"98033"
305000,1190,"98103"
298000,800,"98117"
324000,960,"98117"
400000,1800,"98117"
372000,2590,"98031"
331000,2340,"98031"
348000,2190,"98031"
415000,1470,"98136"
766000,2500,"98103"
490000,1340,"98103"
385000,1680,NA
432000,1460,"98107"
530000,2250,"98107"
310000,2540,"98042"
274000,1870,"98042"
294000,2440,"98042"
286000,2260,"98042"
292000,2190,"98042"
217000,1190,"98022"
233000,1430,"98022"
218000,1100,"98118"
421000,3050,"98011"
362000,2050,"98011"
347000,1770,"98011"
389000,2130,"98011"
381000,2210,"98011"
345000,1450,"98011"
325000,1860,"98011"
326000,3150,"98058"
444000,3370,"98042"
410000,2780,"98042"
395000,2780,"98042"
415000,2790,"98042"
407000,2650,"98042"
471000,3170,"98042"
928000,4540,"98072"
212000,1850,"98146"
531000,2250,"98136"
501000,1560,"98136"
553000,1950,"98136"
486000,1660,"98136"
460000,1380,"98136"
350000,1660,"98011"
417000,2440,"98011"
318000,2880,"98058"
267000,1940,"98058"
471000,3290,"98042"
459000,3090,"98042"
420000,3000,"98042"
410000,2780,"98042"
423000,3000,"98042"
541000,5020,"98042"
361000,2690,"98038"
489000,3350,"98038"
278000,1220,"98038"
312000,1060,"98038"
385000,1080,"98103"
391000,1420,"98103"
432000,1630,"98103"
511000,1760,"98136"
549000,2920,"98136"
848000,3280,"98136"
625000,2960,"98136"
279000,1070,"98136"
515000,2350,"98136"
334000,1140,"98126"
311000,1280,"98136"
329000,1520,"98136"
587000,1500,"98136"
300000,1040,"98136"
375000,1780,"98136"
285000,940,"98136"
360000,1620,"98070"
311000,2002,"98070"
431000,2390,"98070"
1294000,3470,"98004"
6713000,6900,"98004"
384000,2060,"98011"
542000,1800,"98011"
206000,1630,"98198"
316000,2830,"98198"
114000,1150,"98198"
267000,2630,"98003"
434000,1470,"98033"
515000,1790,"98033"
502000,2080,"98033"
348000,1510,"98117"
277000,1500,"98146"
373000,970,"98107"
328000,2880,NA
322000,3320,"98042"
367000,3640,"98042"
309000,2460,"98042"
325000,2820,"98042"
291000,2280,"98042"
268000,2300,"98031"
248000,1788,"98031"
297000,1200,"98146"
400200,1920,"98022"
324000,2240,"98022"
230000,1420,"98022"
239000,1560,"98022"
236000,1320,"98178"
166000,920,"98178"
228000,1940,"98178"
404000,2720,"98092"
530000,3480,"98092"
418000,2820,"98092"
227000,1390,"98092"
206000,1200,"98092"
647000,2548,"98070"
602000,2264,"98070"
314000,2560,"98070"
465000,1770,"98007"
471000,1780,"98007"
411000,1410,"98007"
404000,1380,"98007"
576000,2280,"98136"
468000,2230,"98136"
539000,1860,"98136"
547000,2010,"98136"
468000,1820,"98136"
692000,2140,"98136"
551000,2320,"98136"
524000,2080,"98136"
412000,1600,"98136"
408000,1190,"98136"
589000,2120,"98136"
719000,2180,"98136"
811000,3110,"98136"
426000,1580,"98136"
393000,1520,"98136"
660000,3330,NA
506000,1840,"98136"
1342000,1890,"98136"
796000,3070,"98136"
559000,2470,"98136"
643000,2880,"98136"
495000,2160,"98136"
570000,2020,"98136"
180000,350,"98136"
622000,3180,"98136"
871000,3310,NA
381000,1190,"98136"
445000,1250,"98136"
535000,1900,"98136"
402000,1510,"98136"
417000,2160,"98136"
502000,1700,"98136"
598000,3000,"98136"
554000,3010,"98136"
317000,940,"98136"
363000,1460,NA
412000,1860,NA
474000,1680,"98136"
569000,1490,"98136"
453000,1460,"98136"
569000,2980,"98126"
393000,1410,"98126"
308000,980,"98136"
298000,830,"98136"
600000,2510,"98136"
743000,2830,"98136"
402000,1780,"98136"
1216000,3840,"98136"
423000,1260,"98136"
357000,1360,"98136"
231000,840,"98136"
324000,910,"98136"
1055000,3470,"98136"
578000,1790,"98136"
499000,2720,"98136"
363000,1460,NA
488000,2230,"98136"
903000,3210,NA
493000,1530,"98136"
572000,2470,"98136"
777000,4090,"98126"
446000,1550,"98126"
361000,1490,"98136"
413000,1680,"98136"
356000,1820,"98126"
433000,1240,"98126"
548000,1340,"98126"
452000,1830,"98136"
441000,2430,"98042"
172000,1350,"98051"
172000,1070,"98051"
418000,2260,"98051"
314000,288,"98070"
302000,1480,"98070"
337000,2010,"98070"
261000,1730,"98070"
393000,2384,"98070"
396000,900,"98070"
396000,1280,"98070"
303000,1850,"98070"
344000,2110,"98070"
511000,2700,"98070"
456000,2590,"98070"
623000,3570,"98166"
388000,1510,"98166"
338000,1742,"98166"
272000,1350,"98166"
265000,820,"98166"
341000,1870,"98166"
315000,1420,"98166"
309000,1550,"98166"
1679000,4262,"98166"
304000,1010,"98126"
320000,1470,"98126"
959000,3530,"98126"
655000,1790,"98126"
501000,1770,"98126"
423000,1430,"98126"
283000,870,"98126"
277000,1530,"98126"
328000,1380,"98126"
289000,1130,"98126"
273000,1130,"98126"
224000,1040,NA
310000,790,"98126"
399000,1750,"98126"
290000,700,"98126"
299000,920,"98126"
348000,1320,"98126"
333000,880,"98136"
950000,3830,"98136"
425000,2100,"98136"
349000,2100,"98136"
315000,940,"98136"
101000,780,"98070"
130000,790,"98198"
292000,1150,"98125"
332000,1080,"98125"
380000,2600,"98125"
616000,3250,NA
220000,720,"98125"
292000,1840,"98031"
324000,2680,"98031"
331000,1620,"98155"
229000,1480,"98022"
280000,2620,"98022"
252000,1600,"98022"
227000,1430,"98022"
250000,1840,"98022"
231000,1570,"98022"
227000,1380,"98022"
218000,1100,"98118"
411000,2480,"98011"
281000,2280,"98058"
261000,1850,"98058"
1040000,2740,"98105"
646000,1930,"98105"
459000,960,"98105"
193000,1430,"98055"
616000,2260,"98122"
311000,1410,"98125"
204000,940,"98125"
218000,670,"98125"
250000,1240,"98125"
250000,1212,"98125"
352000,1420,"98125"
302000,2090,"98031"
324000,2680,"98031"
289000,1800,"98031"
655000,2800,NA
451000,1310,"98115"
408000,1230,"98115"
668000,2350,"98115"
542000,1400,"98105"
374000,980,"98105"
502000,1000,"98105"
712000,2000,"98105"
613000,1460,"98105"
179000,1360,"98055"
493000,1330,"98122"
763000,3080,NA
181000,750,"98106"
172000,1530,"98106"
735000,3320,"98116"
556000,1700,"98122"
558000,1840,"98122"
503000,1920,"98122"
444000,1540,"98122"
570000,1900,"98122"
446000,2250,"98122"
597000,4000,"98122"
500000,1880,"98122"
524000,1570,"98122"
150000,1080,"98106"
244000,1070,"98106"
248000,1350,"98106"
485000,1790,"98116"
455000,1810,"98116"
304000,2600,"98188"
225000,1200,"98188"
234000,1150,"98188"
241000,1760,"98188"
466000,2740,NA
259000,2300,"98188"
232000,1260,"98188"
180000,1330,"98188"
157000,790,"98188"
136000,900,"98188"
377000,1080,"98103"
547000,1670,"98103"
418000,1570,"98033"
417000,1570,"98033"
292000,1714,NA
306000,1914,NA
363000,1280,"98074"
428000,1330,"98074"
336000,1160,"98074"
409000,1610,"98074"
517000,2400,"98074"
386000,1330,"98074"
409000,1610,"98074"
383000,1330,"98074"
288000,770,"98074"
703000,4930,"98022"
1024000,3070,"98105"
613000,1660,"98105"
540000,1670,"98105"
681000,2160,"98105"
1659000,4400,"98105"
424000,1830,"98122"
738000,3070,"98122"
557000,2190,"98122"
338000,1600,"98027"
768000,3980,"98027"
397000,2330,"98027"
417000,2480,"98027"
274000,1000,"98045"
823000,5700,NA
424000,4808,"98023"
446000,1530,"98115"
660000,2000,"98115"
613000,2230,"98115"
370000,1180,"98115"
369000,780,"98115"
346000,790,"98115"
688000,2250,"98115"
455000,1250,"98115"
515000,1630,"98115"
449000,1610,"98115"
631000,2670,"98105"
541000,1350,"98105"
1162000,3210,"98105"
1321000,3090,"98105"
231000,1470,"98055"
492000,1780,"98122"
665000,2030,"98122"
464000,2480,"98075"
466000,2710,"98075"
491000,1630,"98075"
702000,3045,"98075"
589000,2480,"98029"
408000,1900,"98075"
403000,1630,"98075"
216000,1490,"98042"
202000,1170,"98042"
719000,2350,NA
393000,890,"98115"
522000,2520,"98115"
597000,2560,"98115"
314000,720,"98115"
387000,1200,"98115"
558000,1550,"98105"
626000,2240,"98105"
279000,3730,"98105"
552000,1300,"98105"
615000,2350,"98122"
356000,1160,"98122"
398000,1360,"98122"
412000,1480,"98122"
586000,1840,"98122"
525000,2180,"98052"
382000,1190,"98103"
312000,970,"98103"
566000,2230,"98103"
508000,2460,"98103"
348000,820,"98115"
578000,2130,"98115"
509000,1370,"98115"
323000,770,"98115"
554000,1720,"98115"
443000,1160,"98115"
480000,1310,"98103"
423000,1030,"98103"
406000,1480,"98033"
426000,1550,"98033"
213000,1450,"98022"
191000,1270,"98055"
543000,2760,"98122"
407000,1260,"98122"
9520000,7850,"98040"
357000,1940,NA
488000,2310,"98116"
222000,2020,"98188"
285000,1910,"98188"
333000,1460,"98133"
344000,1250,"98034"
355000,1370,"98034"
390000,1360,"98034"
346000,1330,"98034"
229000,1450,"98022"
242000,1780,"98022"
242000,1640,"98022"
239000,1610,"98022"
227000,1340,"98022"
231000,1490,"98022"
225000,1230,"98022"
376000,2080,"98011"
366000,2100,"98011"
357000,1790,"98011"
526000,2020,"98115"
301000,620,"98115"
530000,1990,"98115"
504000,1460,"98115"
644000,1620,"98105"
685000,2770,"98105"
726000,1880,"98105"
595000,1870,"98105"
569000,2360,"98105"
243000,1700,"98198"
199000,670,"98198"
199000,970,"98198"
195000,1430,"98003"
512000,2860,NA
214000,1600,"98003"
318000,1840,"98031"
355000,2320,"98031"
328000,2500,"98146"
527000,2340,"98136"
428000,1390,"98136"
492000,1270,"98107"
278000,2090,"98042"
287000,2110,"98042"
322000,2690,"98042"
350000,3320,"98042"
295000,2440,"98042"
277000,1870,"98042"
286000,2090,"98031"
313000,2610,"98031"
311000,2550,"98031"
311000,2550,"98031"
364000,3600,"98031"
308000,2550,NA
235000,1610,"98022"
227000,1350,"98022"
243000,1520,"98022"
227000,1430,"98022"
375000,2110,"98011"
388000,2240,"98011"
264000,1680,"98058"
253000,1620,"98058"
276000,2170,"98058"
481000,3530,"98042"
462000,3160,"98042"
395000,2310,"98042"
411000,2860,"98042"
471000,3230,"98042"
239000,1070,"98038"
347000,1370,"98038"
560000,1920,"98103"
344000,1760,"98103"
573000,1570,"98103"
418000,1330,"98103"
513000,2150,"98103"
632000,2430,"98103"
563000,1660,"98115"
311000,760,"98115"
390000,1180,"98115"
545000,1990,"98115"
737000,2730,"98103"
471000,1160,"98103"
290000,1714,NA
294000,1714,NA
347000,1060,"98074"
364000,1230,"98074"
350000,1180,"98074"
441000,1770,"98074"
404000,1610,"98074"
357000,2310,"98074"
441000,1930,"98074"
475000,1840,"98074"
306000,910,"98074"
369000,1330,"98074"
323000,880,"98074"
405000,1600,"98074"
183000,1080,"98188"
159000,800,"98188"
277000,2630,"98188"
208000,1810,"98188"
189000,1400,"98188"
170000,1950,"98188"
233000,1660,"98198"
194000,2520,"98198"
215000,2360,"98198"
641000,2790,"98075"
867000,4130,NA
406000,1990,"98075"
635000,3280,"98075"
448000,2260,"98075"
586000,2260,"98075"
727000,3510,"98075"
663000,2810,"98075"
278000,2000,"98188"
235000,1400,"98188"
332000,2290,"98188"
123000,890,"98188"
219000,1600,"98188"
199000,670,"98188"
117000,550,"98188"
138000,910,"98188"
220000,1580,"98188"
266000,1940,"98188"
184000,1230,"98188"
150000,1150,"98188"
151000,800,"98188"
727000,3580,NA
261000,1650,"98155"
358000,1560,"98034"
217000,1200,"98022"
229000,1480,"98022"
224000,1250,"98022"
242000,1580,"98022"
236000,1500,"98022"
229000,1430,"98022"
234000,1570,"98022"
253000,1820,"98022"
248000,1840,"98022"
216000,1080,"98118"
380000,2160,"98011"
340000,2270,"98011"
158000,820,"98188"
196000,1480,"98188"
237000,2590,"98188"
147000,1190,"98188"
138000,800,"98188"
205000,2060,"98188"
279000,2810,"98188"
206000,2110,"98188"
241000,2600,"98188"
208000,1090,"98188"
228000,1710,"98188"
194000,1880,"98188"
718000,6680,"98188"
192000,1480,"98188"
171000,1050,"98188"
301000,1680,"98188"
301000,600,"98188"
198000,1440,"98188"
228000,2420,"98188"
175000,1400,"98188"
208000,1840,"98188"
252000,2160,"98188"
204000,1170,"98188"
379000,2590,NA
286000,1870,"98188"
177000,1090,"98188"
248000,2400,"98188"
189000,1420,"98188"
225000,3350,"98188"
142000,770,"98188"
208000,1580,"98188"
350000,3380,NA
198000,1610,"98188"
875000,2600,"98029"
223000,1140,"98042"
271000,1980,"98042"
254000,1910,"98042"
215000,1220,"98042"
804000,4170,NA
321000,2780,"98042"
299000,1200,"98042"
1224000,980,"98075"
1224000,2690,"98075"
762000,3460,"98075"
580000,2690,"98075"
1007000,4800,"98075"
946000,5040,"98075"
597000,1970,"98075"
289000,1250,"98125"
256000,1160,"98125"
226000,750,"98125"
219000,1348,"98188"
236000,2610,"98188"
174000,1040,"98188"
236000,2200,"98188"
229000,2020,"98188"
240000,1890,"98188"
295000,2410,"98058"
295000,2410,"98058"
474000,3320,"98042"
421000,3040,"98042"
420000,3000,"98042"
409000,2730,"98042"
420000,3000,"98042"
389000,2490,"98042"
425000,2960,"98042"
326000,1830,"98038"
463000,1910,"98052"
466000,2330,"98052"
282000,2000,"98188"
182000,860,"98188"
217000,1750,"98188"
333000,2390,"98188"
200000,1210,"98188"
214000,1900,"98188"
